id,f1,auc,ap,acc,bacc,prec,rec,jac,n,scope,scope_class,scope_subclass,ec,ec_class,ec_subclass,organism,reign
2wme_5,0.24719101123595505,0.8897156084656084,0.25247940346530595,0.8628454452405322,0.7781415343915343,0.1506849315068493,0.6875,0.14102564102564102,977,c.82.1.0,c,c.82,1.2.1.8,1,1.2,Pseudomonas aeruginosa,Bacteria
1tuv_1,0.33766233766233766,0.7931034482758621,0.419932876726701,0.5048543689320388,0.6303879310344828,0.21311475409836064,0.8125,0.203125,103,,-,-,1.-.-.-,1,1.-,Escherichia coli,-
2rcy_5,0.2717391304347826,0.8623804644808742,0.20714816556664237,0.8943217665615142,0.7149248633879781,0.18382352941176472,0.5208333333333334,0.15723270440251572,1268,c.2.1.0,c,c.2,1.5.1.2,1,1.5,Plasmodium falciparum,Eukaryota
1if7_1,0.43010752688172044,0.8457591790925124,0.45739385227627316,0.7945736434108527,0.7708032708032708,0.30303030303030304,0.7407407407407407,0.273972602739726,258,b.74.1.1,b,b.74,4.2.1.1,4,4.2,Homo sapiens,Eukaryota
4d9t_1,0.6067415730337079,0.9794380587484036,0.8973509819961155,0.882943143812709,0.9044061302681992,0.45,0.9310344827586207,0.43548387096774194,299,d.144.1.0,d,d.144,2.7.11.1,2,2.7,Homo sapiens,Eukaryota
2yph_1,0.375,0.8816471229888192,0.4492840248424117,0.7641509433962265,0.7755658576493046,0.2459016393442623,0.7894736842105263,0.23076923076923078,212,d.61.1.3,d,d.61,3.1.4.37,3,3.1,Mus musculus,Eukaryota
1cil_1,0.5274725274725275,0.913472424389455,0.6389316856027548,0.83203125,0.8571081999029597,0.375,0.8888888888888888,0.3582089552238806,256,b.74.1.1,b,b.74,4.2.1.1,4,4.2,Homo sapiens,Eukaryota
4ey2_1,0.36464088397790057,0.894982422499201,0.4022184372502558,0.7614107883817427,0.8450303611377437,0.22602739726027396,0.9428571428571428,0.22297297297297297,482,d.157.1.0,d,d.157,3.5.2.6,3,3.5,Klebsiella pneumoniae,Bacteria
2xby_1,0.30601092896174864,0.7898813846526264,0.45237550610495475,0.5415162454873647,0.662793512466715,0.18791946308724833,0.8235294117647058,0.18064516129032257,277,b.47.1.2,b,b.47,3.4.21.6,3,3.4,Homo sapiens,Eukaryota
1y60_3,0.09523809523809523,0.6933947183323742,0.09179904080823739,0.9096313912009513,0.5257209540251935,0.08888888888888889,0.10256410256410256,0.05,841,d.14.1.12,d,d.14,4.2.1.147,4,4.2,Methylorubrum extorquens,Bacteria
3sgv_1,0.46153846153846156,0.8626644736842105,0.5068005571878051,0.6846846846846847,0.7898026315789474,0.30612244897959184,0.9375,0.3,222,c.101.1.1,c,c.101,2.5.1.31,2,2.5,Escherichia coli,Bacteria
2woa_3,0.19858156028368795,0.7699562916954221,0.140204698995114,0.8258859784283513,0.6702898550724637,0.12389380530973451,0.5,0.11023622047244094,649,d.92.1.11,d,d.92,3.4.24.65,3,3.4,Homo sapiens,Eukaryota
3mho_1,0.5168539325842697,0.9069548872180452,0.5970934554684747,0.83203125,0.8273809523809523,0.3770491803278688,0.8214285714285714,0.3484848484848485,256,b.74.1.1,b,b.74,4.2.1.1,4,4.2,Homo sapiens,Eukaryota
1hjf_1,0.22580645161290322,0.7658102766798418,0.24814554445235737,0.8241758241758241,0.6058300395256917,0.16666666666666666,0.35,0.12727272727272726,273,,-,-,1.14.20.1,1,1.14,Streptomyces clavuligerus,-
1qjy_1,0.34782608695652173,0.8505100388601036,0.23345127264295626,0.9253731343283582,0.7215025906735751,0.26666666666666666,0.5,0.21052631578947367,804,,-,-,2.7.7.48,2,2.7,Human rhinovirus 16,-
3at4_1,0.725,0.9811738648947952,0.825980909993104,0.9335347432024169,0.9484496124031008,0.58,0.9666666666666667,0.5686274509803921,331,d.144.1.7,d,d.144,2.7.11.1,2,2.7,Homo sapiens,Eukaryota
1a59_1,0.37383177570093457,0.8753439153439153,0.4477208364270477,0.8222811671087533,0.7846560846560846,0.25,0.7407407407407407,0.22988505747126436,377,a.103.1.1,a,a.103,2.3.3.16,2,2.3,Antarctic bacterium,Bacteria
3lil_1,0.5254237288135594,0.8192941176470588,0.4952014563343764,0.6477987421383647,0.7438823529411764,0.36904761904761907,0.9117647058823529,0.3563218390804598,159,l.1.1.1,l,l.1,3.4.24.65,3,3.4,Homo sapiens,Eukaryota
1uoo_1,0.33613445378151263,0.9399707174231332,0.34392565016587273,0.8887323943661972,0.8176617320101947,0.21739130434782608,0.7407407407407407,0.20202020202020202,710,c.69.1.4,c,c.69,3.4.21.26,3,3.4,Sus scrofa,Eukaryota
2uuo_1,0.3308270676691729,0.8188265153777247,0.2996813129533444,0.7920560747663551,0.7258136757240967,0.2222222222222222,0.6470588235294118,0.1981981981981982,428,l.1.1.1,l,l.1,6.3.2.9,6,6.3,Escherichia coli,Bacteria
2ozu_1,0.4482758620689655,0.8378212974296205,0.456955286202392,0.7470355731225297,0.7211750305997552,0.3333333333333333,0.6842105263157895,0.28888888888888886,253,d.108.1.1,d,d.108,2.3.1.48,2,2.3,Homo sapiens,Eukaryota
1cnx_1,0.4375,0.8599385411612486,0.4696731444196648,0.7890625,0.7840853954391072,0.30434782608695654,0.7777777777777778,0.28,256,b.74.1.1,b,b.74,4.2.1.1,4,4.2,Homo sapiens,Eukaryota
1v8k_1,0.375,0.8178049743387288,0.4301427677852528,0.8192771084337349,0.6908803789972364,0.2903225806451613,0.5294117647058824,0.23076923076923078,332,c.37.1.9,c,c.37,,-,-,Mus musculus,Eukaryota
4k9t_1,0.45901639344262296,0.9467901766479965,0.6782287026485139,0.8549450549450549,0.8519675427258366,0.3146067415730337,0.8484848484848485,0.2978723404255319,455,,-,-,1.14.14.1,1,1.14,Homo sapiens,-
3erd_2,0.547945205479452,0.8987117552334944,0.5672428382247334,0.8607594936708861,0.7777777777777777,0.46511627906976744,0.6666666666666666,0.37735849056603776,237,a.123.1.1,a,a.123,,-,-,Homo sapiens,Eukaryota
4m11_2,0.5098039215686274,0.9333787381586279,0.49416947619822554,0.9094202898550725,0.8761686582874126,0.36619718309859156,0.8387096774193549,0.34210526315789475,552,g.3.11.1,g,g.3,1.14.99.1,1,1.14,Mus musculus,Eukaryota
4ram_1,0.46938775510204084,0.9275193798449612,0.5928359163659194,0.7824267782426778,0.860562015503876,0.3108108108108108,0.9583333333333334,0.30666666666666664,239,d.157.1.0,d,d.157,3.5.2.6,3,3.5,Klebsiella pneumoniae,Bacteria
3eq9_1,0.2677165354330709,0.8838804974508028,0.23513894886576925,0.8686440677966102,0.7158479058464764,0.17708333333333334,0.5483870967741935,0.15454545454545454,708,c.69.1.4,c,c.69,3.4.21.26,3,3.4,Sus scrofa,Eukaryota
3uxh_1,0.3194444444444444,0.9118980412282952,0.3346102223617461,0.7869565217391304,0.8173808912838936,0.19658119658119658,0.8518518518518519,0.19008264462809918,460,c.23.5.3,c,c.23,1.10.5.1,1,1.10,Homo sapiens,Eukaryota
3uax_1,0.5952380952380952,0.9707462686567165,0.8112272522548738,0.8495575221238938,0.9154228855721394,0.423728813559322,1.0,0.423728813559322,226,c.56.2.1,c,c.56,2.4.2.1,2,2.4,Bacillus cereus,Bacteria
1txi_1,0.6972477064220184,0.9500553709856036,0.8089882161012593,0.8695652173913043,0.8751937984496124,0.5757575757575758,0.8837209302325582,0.5352112676056338,253,a.123.1.1,a,a.123,,-,-,Homo sapiens,Eukaryota
2nnh_3,0.3157894736842105,0.9157651924912503,0.24189419472247234,0.9438444924406048,0.6942411708558702,0.25,0.42857142857142855,0.1875,926,a.104.1.1,a,a.104,1.14.14.1,1,1.14,Homo sapiens,Eukaryota
2qs3_2,0.3902439024390244,0.8634102216191769,0.3254689960952446,0.850597609561753,0.7932738902888157,0.26666666666666666,0.7272727272727273,0.24242424242424243,502,c.94.1.0,c,c.94,,-,-,Rattus norvegicus,Eukaryota
3aem_1,0.40404040404040403,0.9213001057952275,0.4173322500932365,0.8469520103761349,0.8488744563300812,0.26490066225165565,0.851063829787234,0.25316455696202533,771,,-,-,2.5.1.160,2,2.5,Entamoeba histolytica,-
3tsk_1,0.5,0.8138528138528139,0.506306995651569,0.6477987421383647,0.7218614718614719,0.35443037974683544,0.8484848484848485,0.3333333333333333,159,l.1.1.1,l,l.1,3.4.24.65,3,3.4,Homo sapiens,Eukaryota
3fhb_1,0.3373493975903614,0.9069204152249135,0.47218926053004523,0.84593837535014,0.8352941176470587,0.21212121212121213,0.8235294117647058,0.2028985507246377,357,,-,-,2.4.2.-,2,2.4,Homo sapiens,-
3m5e_1,0.45454545454545453,0.8896011396011395,0.4613306834583011,0.813953488372093,0.8226495726495726,0.3125,0.8333333333333334,0.29411764705882354,258,b.74.1.1,b,b.74,4.2.1.1,4,4.2,Homo sapiens,Eukaryota
4jbo_1,0.7021276595744681,0.9482300884955752,0.7955570919149633,0.8947368421052632,0.8660398230088495,0.6111111111111112,0.825,0.5409836065573771,266,d.144.1.7,d,d.144,2.7.11.1,2,2.7,Homo sapiens,Eukaryota
3nyt_1,0.660377358490566,0.9580128205128206,0.7500968783960115,0.8997214484679665,0.8987179487179487,0.5223880597014925,0.8974358974358975,0.49295774647887325,359,c.67.1.0,c,c.67,2.6.1.98,2,2.6,Pseudomonas aeruginosa,Bacteria
1b14_2,0.4293785310734463,0.9046796256299496,0.4555613208167525,0.8011811023622047,0.8207103431725462,0.2878787878787879,0.8444444444444444,0.2733812949640288,508,c.2.1.2,c,c.2,1.1.1.1,1,1.1,Drosophila lebanonensis,Eukaryota
3h23_1,0.5714285714285714,0.9470557851239669,0.746245951326983,0.8357664233576643,0.8799070247933884,0.410958904109589,0.9375,0.4,274,c.1.21.1,c,c.1,2.5.1.15,2,2.5,Bacillus anthracis,Bacteria
4equ_2,0.5535714285714286,0.8977524533080089,0.7321130263127866,0.8226950354609929,0.8110161443494777,0.4246575342465753,0.7948717948717948,0.38271604938271603,282,d.144.1.7,d,d.144,2.7.11.1,2,2.7,Homo sapiens,Eukaryota
3dop_1,0.3488372093023256,0.9177846577227381,0.4183546814146912,0.8276923076923077,0.8097695218438252,0.22388059701492538,0.7894736842105263,0.2112676056338028,325,,-,-,1.3.1.3,1,1.3,Homo sapiens,-
2wky_1,0.2923076923076923,0.8041408166209782,0.19338832142126972,0.8185404339250493,0.7418121483191459,0.18811881188118812,0.6551724137931034,0.17117117117117117,507,c.94.1.0,c,c.94,,-,-,Rattus norvegicus,Eukaryota
2fdd_1,0.8932038834951457,0.9969965675057209,0.990280795695811,0.9444444444444444,0.9638157894736843,0.8070175438596491,1.0,0.8070175438596491,198,b.50.1.1,b,b.50,3.4.23.16,3,3.4,Human immunodeficiency virus,Viruses
1lqa_2,0.34065934065934067,0.8086903517938,0.326390267652149,0.8265895953757225,0.7110182282596076,0.2421875,0.5740740740740741,0.2052980132450331,692,c.1.7.1,c,c.1,,-,-,Escherichia coli,Bacteria
3dt2_1,0.559322033898305,0.9528174936921783,0.7412815700572152,0.9162640901771336,0.8645079899074852,0.42857142857142855,0.8048780487804879,0.38823529411764707,621,c.109.1.1,c,c.109,4.1.1.32,4,4.1,Rattus norvegicus,Eukaryota
1cr6_1,0.022988505747126436,0.7084027084027084,0.048022872012406306,0.9173151750972762,0.4890479890479891,0.016666666666666666,0.037037037037037035,0.011627906976744186,1028,,-,-,3.1.3.76,3,3.1,Mus musculus,-
4kuk_1,0.5656565656565656,0.8069204152249135,0.7117339844754428,0.6386554621848739,0.6941176470588235,0.4307692307692308,0.8235294117647058,0.39436619718309857,119,l.1.1.1,l,l.1,,-,-,Dinoroseobacter shibae,Bacteria
1bn4_1,0.43956043956043955,0.8882783882783882,0.5029311972167954,0.8015564202334631,0.7872127872127872,0.3076923076923077,0.7692307692307693,0.28169014084507044,257,b.74.1.1,b,b.74,4.2.1.1,4,4.2,Homo sapiens,Eukaryota
1kwq_1,0.4666666666666667,0.9076780758556893,0.5361885382484031,0.813953488372093,0.8586493987049029,0.31343283582089554,0.9130434782608695,0.30434782608695654,258,b.74.1.1,b,b.74,4.2.1.1,4,4.2,Homo sapiens,Eukaryota
1nw6_1,0.46464646464646464,0.9244080145719489,0.5921792662922466,0.8044280442804428,0.8255160898603522,0.3194444444444444,0.8518518518518519,0.3026315789473684,271,c.66.1.11,c,c.66,2.1.1.72,2,2.1,Cereibacter sphaeroides,Bacteria
3pgh_2,0.4,0.9135712196548698,0.3637949740018102,0.8967391304347826,0.8178560982743492,0.2753623188405797,0.7307692307692307,0.25,552,g.3.11.1,g,g.3,1.14.99.1,1,1.14,Mus musculus,Eukaryota
1sb8_1,0.5797101449275363,0.9109801031687546,0.49880782867054685,0.8299120234604106,0.8466470154753132,0.43478260869565216,0.8695652173913043,0.40816326530612246,341,c.2.1.2,c,c.2,5.1.3.45,5,5.1,Pseudomonas aeruginosa,Bacteria
3m40_1,0.449438202247191,0.8786266094420601,0.4838362488783061,0.810077519379845,0.8055793991416309,0.3125,0.8,0.2898550724637681,258,b.74.1.1,b,b.74,4.2.1.1,4,4.2,Homo sapiens,Eukaryota
1xp9_1,0.6262626262626263,0.9118993135011442,0.6669407166041091,0.8489795918367347,0.8354309687261632,0.5081967213114754,0.8157894736842105,0.45588235294117646,245,a.123.1.1,a,a.123,,-,-,Homo sapiens,Eukaryota
4jwr_1,0.3516483516483517,0.6927665920954511,0.32184118349275104,0.6647727272727273,0.6352224707929406,0.25,0.5925925925925926,0.21333333333333335,176,a.42.1.1,a,a.42,2.3.2.27,2,2.3,Homo sapiens,Eukaryota
3lik_1,0.5272727272727272,0.8158986175115207,0.5262020016268594,0.6729559748427673,0.7288018433179724,0.38666666666666666,0.8285714285714286,0.35802469135802467,159,l.1.1.1,l,l.1,3.4.24.65,3,3.4,Homo sapiens,Eukaryota
4ep6_1,0.16842105263157894,0.986328125,0.5626262626262626,0.798469387755102,0.8971354166666667,0.09195402298850575,1.0,0.09195402298850575,392,,-,-,1.-.-.-,1,1.-,Rhodococcus rhodochrous,-
4i9h_8,0.4074074074074074,0.8732458125848801,0.37597779536893877,0.8541033434650456,0.7839607201309329,0.28695652173913044,0.7021276595744681,0.2558139534883721,658,d.162.1.1,d,d.162,1.1.1.27,1,1.1,Oryctolagus cuniculus,Eukaryota
2oli_1,0.3177570093457944,0.9044117647058824,0.791103226838521,0.39669421487603307,0.6490384615384616,0.18888888888888888,1.0,0.18888888888888888,121,a.133.1.2,a,a.133,3.1.1.4,3,3.1,Daboia russelii,Eukaryota
3saz_1,0.6590909090909091,0.9752299149748396,0.7517907958987077,0.9578651685393258,0.9080340100642026,0.5370370370370371,0.8529411764705882,0.4915254237288136,712,c.1.13.1,c,c.1,2.3.3.9,2,2.3,Mycobacterium tuberculosis,Bacteria
1cne_1,0.5,0.8986789480063022,0.62784379597446,0.7307692307692307,0.8205066052599685,0.33980582524271846,0.9459459459459459,0.3333333333333333,260,c.25.1.1,c,c.25,1.7.1.1,1,1.7,Zea mays,Eukaryota
4g2i_1,0.6909090909090909,0.933312329342575,0.8042454934711414,0.8656126482213439,0.8502415458937198,0.59375,0.8260869565217391,0.5277777777777778,253,a.123.1.1,a,a.123,,-,-,Homo sapiens,Eukaryota
4ewh_1,0.6262626262626263,0.9575003143467874,0.8861202983871763,0.864963503649635,0.8970828618131523,0.4696969696969697,0.9393939393939394,0.45588235294117646,274,d.144.1.7,d,d.144,2.7.10.2,2,2.7,Homo sapiens,Eukaryota
3p5l_1,0.45454545454545453,0.8978075065031587,0.5265161263124809,0.8132295719844358,0.8386287625418061,0.3076923076923077,0.8695652173913043,0.29411764705882354,257,b.74.1.1,b,b.74,4.2.1.1,4,4.2,Homo sapiens,Eukaryota
2osf_1,0.4,0.9259493670886076,0.5053839615147931,0.7898832684824902,0.840295358649789,0.2571428571428571,0.9,0.25,257,,-,-,4.2.1.1,4,4.2,Homo sapiens,-
1yin_1,0.5306122448979592,0.881293057763646,0.5999864681196565,0.8091286307053942,0.7655670376258612,0.4262295081967213,0.7027027027027027,0.3611111111111111,241,a.123.1.1,a,a.123,,-,-,Homo sapiens,Eukaryota
2wn6_1,0.15151515151515152,0.6678743961352658,0.12315944660238723,0.7227722772277227,0.5220410628019323,0.10416666666666667,0.2777777777777778,0.08196721311475409,404,d.166.1.0,d,d.166,2.4.2.-,2,2.4,Clostridioides difficile,Bacteria
1i9o_2,0.17777777777777778,0.5842877235282299,0.10191798819059757,0.7131782945736435,0.5617842073538276,0.11594202898550725,0.38095238095238093,0.0975609756097561,258,,-,-,4.2.1.1,4,4.2,Homo sapiens,-
3r9f_1,0.5346534653465347,0.8945659233600346,0.7562560667041455,0.7388888888888889,0.7911885689543191,0.38571428571428573,0.8709677419354839,0.36486486486486486,180,d.108.1.0,d,d.108,,-,-,Escherichia coli,Bacteria
3nw3_1,0.30057803468208094,0.7850570696482646,0.30659120679704793,0.7641325536062378,0.7447589098532494,0.1897810218978102,0.7222222222222222,0.17687074829931973,513,d.118.1.1,d,d.118,,-,-,Camelus dromedarius,Eukaryota
3at3_1,0.7804878048780488,0.9867234215060302,0.9078846502814673,0.9457831325301205,0.9564203912029999,0.6530612244897959,0.9696969696969697,0.64,332,d.144.1.7,d,d.144,2.7.11.1,2,2.7,Homo sapiens,Eukaryota
3mna_1,0.4444444444444444,0.9034334763948497,0.4982721982408951,0.8054474708171206,0.8179542203147354,0.30303030303030304,0.8333333333333334,0.2857142857142857,257,b.74.1.1,b,b.74,4.2.1.1,4,4.2,Homo sapiens,Eukaryota
2idv_1,0.3050847457627119,0.824203821656051,0.415821047128823,0.536723163841808,0.6952229299363057,0.1836734693877551,0.9,0.18,177,d.86.1.0,d,d.86,,-,-,Triticum aestivum,Eukaryota
4a4w_2,0.7058823529411765,0.9491071428571428,0.7640654541579943,0.8863636363636364,0.8919642857142858,0.5806451612903226,0.9,0.5454545454545454,264,a.123.1.1,a,a.123,,-,-,Homo sapiens,Eukaryota
3ert_1,0.5070422535211268,0.8418415707515233,0.528261521916909,0.8577235772357723,0.7144888287068382,0.5,0.5142857142857142,0.33962264150943394,246,a.123.1.1,a,a.123,,-,-,Homo sapiens,Eukaryota
1jil_1,0.49032258064516127,0.929416961130742,0.6898376287506145,0.7554179566563467,0.8389575971731449,0.33043478260869563,0.95,0.3247863247863248,323,c.26.1.1,c,c.26,6.1.1.1,6,6.1,Staphylococcus aureus,Bacteria
4ej0_8,0.7142857142857143,0.9574960833730672,0.8310087334477383,0.8787878787878788,0.9049111095974389,0.5747126436781609,0.9433962264150944,0.5555555555555556,330,c.2.1.0,c,c.2,5.1.3.20,5,5.1,Burkholderia thailandensis,Bacteria
3pp1_1,0.5299145299145299,0.9140239605355884,0.45212560909234656,0.8109965635738832,0.8669837914023961,0.36904761904761907,0.9393939393939394,0.36046511627906974,291,l.1.1.1,l,l.1,2.7.12.2,2,2.7,Homo sapiens,Eukaryota
5dpv_1,0.691358024691358,0.9907985028072364,0.9377169376850943,0.9027237354085603,0.945414847161572,0.5283018867924528,1.0,0.5283018867924528,257,d.144.1.7,d,d.144,2.7.11.1,2,2.7,Homo sapiens,Eukaryota
1ol6_1,0.5121951219512195,0.9126756066411238,0.6890885749427005,0.8367346938775511,0.7879948914431674,0.39622641509433965,0.7241379310344828,0.3442622950819672,245,d.144.1.7,d,d.144,2.7.11.1,2,2.7,Homo sapiens,Eukaryota
2zet_2,0.6862745098039216,0.9563204508856682,0.7969118247854159,0.8160919540229885,0.873792270531401,0.5303030303030303,0.9722222222222222,0.5223880597014925,174,c.37.1.8,c,c.37,3.6.5.2,3,3.6,Mus musculus,Eukaryota
3nhr_3,0.2814814814814815,0.9134594477060232,0.3147766312923895,0.7886710239651417,0.8439334637964775,0.16666666666666666,0.9047619047619048,0.16379310344827586,459,c.23.5.3,c,c.23,1.10.5.1,1,1.10,Homo sapiens,Eukaryota
3nxo_1,0.5333333333333333,0.9349879200527126,0.7048244143614182,0.7365591397849462,0.8298923786514386,0.3684210526315789,0.9655172413793104,0.36363636363636365,186,c.71.1.1,c,c.71,1.5.1.3,1,1.5,Homo sapiens,Eukaryota
2a9y_1,0.47692307692307695,0.9433009338669716,0.6349715135414257,0.8062678062678063,0.8659233847913094,0.31958762886597936,0.9393939393939394,0.31313131313131315,351,c.72.1.1,c,c.72,2.7.1.20,2,2.7,Toxoplasma gondii,Eukaryota
1g52_1,0.4444444444444444,0.9006410256410257,0.4982839708215807,0.8062015503875969,0.8183760683760684,0.30303030303030304,0.8333333333333334,0.2857142857142857,258,b.74.1.1,b,b.74,4.2.1.1,4,4.2,Homo sapiens,Eukaryota
3pd5_2,0.37398373983739835,0.8534068419564602,0.3790610320753699,0.7335640138408305,0.7866129488266893,0.23958333333333334,0.8518518518518519,0.23,289,c.110.1.2,c,c.110,6.1.1.3,6,6.1,Pyrococcus abyssi,Archaea
2ghm_1,0.7692307692307693,0.9859893338154208,0.9390060521440587,0.9375,0.9412003977221368,0.6481481481481481,0.9459459459459459,0.625,336,d.144.1.7,d,d.144,2.7.11.24,2,2.7,Mus musculus,Eukaryota
2qzz_1,0.23863636363636365,0.8492327440340743,0.18740945768047612,0.7838709677419354,0.7554699807456677,0.14285714285714285,0.7241379310344828,0.13548387096774195,620,,-,-,1.1.1.318,1,1.1,Ocimum basilicum,-
4c6u_1,0.39669421487603307,0.9230034722222221,0.5422695487694321,0.8236714975845411,0.8127604166666667,0.26373626373626374,0.8,0.24742268041237114,414,c.95.1.0,c,c.95,,-,-,-,Bacteria
3myq_1,0.4631578947368421,0.8330555555555555,0.5326177498623877,0.8015564202334631,0.7526388888888889,0.3492063492063492,0.6875,0.3013698630136986,257,b.74.1.1,b,b.74,4.2.1.1,4,4.2,Homo sapiens,Eukaryota
3q95_1,0.5934065934065934,0.9458588462777957,0.7629262832882385,0.8477366255144033,0.8837415404447309,0.43548387096774194,0.9310344827586207,0.421875,243,a.123.1.1,a,a.123,,-,-,Homo sapiens,Eukaryota
3eq7_1,0.36220472440944884,0.933221442376157,0.3356989669744629,0.8854314002828855,0.8412419896246568,0.23469387755102042,0.7931034482758621,0.22115384615384615,707,c.69.1.4,c,c.69,3.4.21.26,3,3.4,Sus scrofa,Eukaryota
1oq5_1,0.4782608695652174,0.8454241071428572,0.45562539150369064,0.8125,0.7589285714285714,0.36666666666666664,0.6875,0.3142857142857143,256,b.74.1.1,b,b.74,4.2.1.1,4,4.2,Homo sapiens,Eukaryota
3cse_1,0.5555555555555556,0.9319141449683321,0.7413722183828603,0.8222222222222222,0.8391977480647431,0.4098360655737705,0.8620689655172413,0.38461538461538464,225,l.1.1.1,l,l.1,1.5.1.3,1,1.5,Candida glabrata,Eukaryota
3daz_1,0.4090909090909091,0.8960855528652139,0.4894993865725961,0.7976653696498055,0.8247578692493946,0.26865671641791045,0.8571428571428571,0.2571428571428571,257,b.74.1.1,b,b.74,4.2.1.1,4,4.2,Homo sapiens,Eukaryota
